id,city_name,latitude,longitude,day,temp,wind_speed,humidity,weather
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-12,19.99625,2.66,54.125,clear sky
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-13,17.84625,1.6925,71.125,light rain
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-14,19.27875,2.80125,56.125,broken clouds
f7e01925-5dde-45ac-a11e-3fbb4ca6bcd7,Uzes,44.0121279,4.4196718,2025-09-15,19.81,1.3219999999999998,53.2,scattered clouds
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-10,24.05666666666667,5.753333333333333,44.0,broken clouds
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-11,21.335,4.9925,47.5,clear sky
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-12,21.47375,2.625,49.375,clear sky
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-13,18.65875,2.26875,69.125,light rain
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-14,20.247500000000002,2.54125,53.0,clear sky
7e21bb9e-4fba-4a17-a50f-c05839b358be,Nimes,43.8374249,4.3600687,2025-09-15,20.768,1.6960000000000002,49.4,broken clouds
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-10,24.599999999999998,8.613333333333333,47.333333333333336,broken clouds
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-11,21.31875,8.35875,54.375,clear sky
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-12,21.5675,4.83125,62.125,clear sky
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-13,19.485,3.79,73.5,light rain
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-14,19.9575,3.71625,63.0,broken clouds
e8bc4149-2b80-42ca-a23e-0bee491b74b0,Aigues Mortes,43.5661521,4.19154,2025-09-15,20.606,1.5459999999999998,53.2,clear sky
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-10,21.896666666666665,9.25,64.66666666666667,broken clouds
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-11,21.225,9.09625,59.625,clear sky
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-12,20.93625,5.89375,67.875,clear sky
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-13,19.50125,3.8287500000000003,78.5,light rain
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-14,20.23625,4.8125,67.0,broken clouds
2b05944e-c860-40de-b4a8-13639b53d2d2,Saintes Maries de la mer,43.4515922,4.4277202,2025-09-15,20.497999999999998,2.628,56.6,clear sky
